iterations,fitness,time,CE,trial
1010,0.0435292994409,0.00914636001107,0.15,1
1020,0.0435292994409,0.00918192400422,0.15,1
1030,0.0435292994409,0.00921711800038,0.15,1
1040,0.0435439185047,0.00925219199416,0.15,1
1050,0.0436160591688,0.00928580799518,0.15,1
1060,0.0436160591688,0.00932087699766,0.15,1
1070,0.0436160591688,0.00935636199574,0.15,1
1080,0.0436160591688,0.00939286299399,0.15,1
1090,0.0436160591688,0.00942792098795,0.15,1
1100,0.0436160591688,0.00946359798399,0.15,1
1110,0.0436348660034,0.00949823898554,0.15,1
1120,0.0436532428535,0.00960345599015,0.15,1
1130,0.0436532428535,0.00964023898996,0.15,1
1140,0.04380928144,0.00967739199405,0.15,1
1150,0.0441175159009,0.00971396899695,0.15,1
1160,0.0441175159009,0.0097514789959,0.15,1
1170,0.0441175159009,0.0098531689946,0.15,1
1180,0.0450762487379,0.00988932399923,0.15,1
1190,0.0450762487379,0.0100238589948,0.15,1
1200,0.0460825205197,0.0101464149921,0.15,1
1210,0.0465982624311,0.0101811869972,0.15,1
1220,0.0466234856935,0.0102165429998,0.15,1
1230,0.0466234856935,0.0102522349989,0.15,1
1240,0.0466234856935,0.010287956,0.15,1
1250,0.0466234856935,0.0103235760034,0.15,1
1260,0.0466234856935,0.010359471009,0.15,1
1270,0.0466234856935,0.0104063650142,0.15,1
1280,0.0466234856935,0.011082521014,0.15,1
1290,0.0466234856935,0.0111219490136,0.15,1
1300,0.0466234856935,0.0111583970065,0.15,1
1310,0.0470251000592,0.0111931760039,0.15,1
1320,0.0470251000592,0.0112293080092,0.15,1
1330,0.0470251000592,0.0112651460076,0.15,1
1340,0.0470251000592,0.0113012290021,0.15,1
1350,0.0470251000592,0.0113364870049,0.15,1
1360,0.0470251000592,0.0113723440081,0.15,1
1370,0.0470251000592,0.0114073580044,0.15,1
1380,0.0470251000592,0.0114428240049,0.15,1
1390,0.0470251000592,0.0114774160029,0.15,1
1400,0.0470251000592,0.0115126590026,0.15,1
1410,0.0470251000592,0.0115478420048,0.15,1
1420,0.0470251000592,0.0115841810039,0.15,1
1430,0.047298766338,0.0116190550034,0.15,1
1440,0.0474378164695,0.0116538950024,0.15,1
1450,0.0474378164695,0.0117179770023,0.15,1
1460,0.0477635266468,0.011754236999,0.15,1
1470,0.0477635266468,0.0117911370035,0.15,1
1480,0.0477635266468,0.0118985120062,0.15,1
1490,0.0480014372338,0.0119346250067,0.15,1
1500,0.0480014372338,0.0119730360093,0.15,1
1510,0.0480014372338,0.0120260960102,0.15,1
1520,0.0480014372338,0.0120655880091,0.15,1
1530,0.0480149975085,0.0121011140145,0.15,1
1540,0.0485707327966,0.0121380900091,0.15,1
1550,0.0485707327966,0.012175352007,0.15,1
1560,0.0485707327966,0.0122140830063,0.15,1
1570,0.0485707327966,0.0122520600053,0.15,1
1580,0.0485707327966,0.0122890130006,0.15,1
1590,0.0485707327966,0.0123258380045,0.15,1
1600,0.0485707327966,0.0123631570023,0.15,1
1610,0.0491672360666,0.0124004750032,0.15,1
1620,0.0491672360666,0.0125274380043,0.15,1
1630,0.0491672360666,0.0125638860045,0.15,1
1640,0.0491672360666,0.0126004320045,0.15,1
1650,0.0493126922157,0.0126735810045,0.15,1
1660,0.0493126922157,0.0127095620046,0.15,1
1670,0.0493126922157,0.0127462439996,0.15,1
1680,0.0493126922157,0.0127898119972,0.15,1
1690,0.0493126922157,0.0128268519984,0.15,1
1700,0.0493126922157,0.0128687769975,0.15,1
1710,0.0493126922157,0.0129033120029,0.15,1
1720,0.049318166608,0.0129378010024,0.15,1
1730,0.0493260406449,0.0129788490085,0.15,1
1740,0.0493260406449,0.0130131650076,0.15,1
1750,0.0493260406449,0.0130476620106,0.15,1
1760,0.0493260406449,0.013082596015,0.15,1
1770,0.0493260406449,0.0131170700188,0.15,1
1780,0.0493260406449,0.0131549460202,0.15,1
1790,0.0493260406449,0.01319516902,0.15,1
1800,0.0493260406449,0.0132304950166,0.15,1
1810,0.0494145773215,0.0132639820222,0.15,1
1820,0.0494145773215,0.013298660022,0.15,1
1830,0.0494145773215,0.0133332470214,0.15,1
1840,0.0494145773215,0.013374984017,0.15,1
1850,0.0494145773215,0.0134181860121,0.15,1
1860,0.0494145773215,0.013452646017,0.15,1
1870,0.0494145773215,0.0134878780154,0.15,1
1880,0.0494145773215,0.0135224160185,0.15,1
1890,0.0494145773215,0.013556989019,0.15,1
1900,0.0494145773215,0.0135911810212,0.15,1
1910,0.0495047137478,0.0136255080215,0.15,1
1920,0.0495047137478,0.0136604800209,0.15,1
1930,0.0495306979426,0.0136943520192,0.15,1
1940,0.0495306979426,0.0137287020189,0.15,1
1950,0.0495306979426,0.013762649025,0.15,1
1960,0.0495306979426,0.0137971420263,0.15,1
1970,0.0495306979426,0.0138317860255,0.15,1
1980,0.0495306979426,0.0138664600308,0.15,1
1990,0.0495306979426,0.0139004980301,0.15,1
2000,0.0495306979426,0.0139425290254,0.15,1
2010,0.0495306979426,0.0139767290239,0.15,1
2020,0.0497664185846,0.0140135540278,0.15,1
2030,0.0503368985824,0.0141437790298,0.15,1
2040,0.0503368985824,0.0142900810242,0.15,1
2050,0.0503368985824,0.0143258890312,0.15,1
2060,0.0503368985824,0.0143650940299,0.15,1
2070,0.0503368985824,0.01440309803,0.15,1
2080,0.0503368985824,0.0151822590269,0.15,1
2090,0.0503368985824,0.015417071023,0.15,1
2100,0.0503368985824,0.0154531350199,0.15,1
2110,0.0503368985824,0.0154932490186,0.15,1
2120,0.0503368985824,0.0155769000194,0.15,1
2130,0.0503368985824,0.0157790050143,0.15,1
2140,0.0503368985824,0.01602477501,0.15,1
2150,0.0503368985824,0.0160613780099,0.15,1
2160,0.0505123955096,0.0161454550107,0.15,1
2170,0.0505123955096,0.0161823070084,0.15,1
2180,0.0505123955096,0.0162212910072,0.15,1
2190,0.0507709556818,0.0162576530056,0.15,1
2200,0.0507709556818,0.0162958940055,0.15,1
2210,0.0507709556818,0.0163331220101,0.15,1
2220,0.0507709556818,0.0163689760084,0.15,1
2230,0.0507709556818,0.016404769005,0.15,1
2240,0.0507709556818,0.0165900320062,0.15,1
2250,0.0507709556818,0.0167085680077,0.15,1
2260,0.0507709556818,0.0167435020048,0.15,1
2270,0.0507709556818,0.0167795700108,0.15,1
2280,0.0507709556818,0.0168232020078,0.15,1
2290,0.0507709556818,0.0168671010106,0.15,1
2300,0.0507709556818,0.0169126010078,0.15,1
2310,0.0507709556818,0.0169476740048,0.15,1
2320,0.0507709556818,0.016982551002,0.15,1
2330,0.0507709556818,0.0170168940022,0.15,1
2340,0.0507709556818,0.0170517340084,0.15,1
2350,0.0510883831836,0.0170848830021,0.15,1
2360,0.0510883831836,0.0171201600024,0.15,1
2370,0.0513524098382,0.0171531200031,0.15,1
2380,0.0513524098382,0.0171882270006,0.15,1
2390,0.0515835470168,0.0172219969973,0.15,1
2400,0.0515835470168,0.0172569119968,0.15,1
2410,0.0515835470168,0.0172916649972,0.15,1
2420,0.0515835470168,0.0173346569936,0.15,1
2430,0.0515835470168,0.0173690259908,0.15,1
2440,0.0515835470168,0.0174037229881,0.15,1
2450,0.0515835470168,0.0174380539902,0.15,1
2460,0.0515835470168,0.0174727359918,0.15,1
2470,0.0515835470168,0.0175073349892,0.15,1
2480,0.0515835470168,0.017550186989,0.15,1
2490,0.0518462104635,0.0175869929881,0.15,1
2500,0.052263665085,0.0176215169849,0.15,1
2510,0.052263665085,0.0176581419801,0.15,1
2520,0.052263665085,0.0176937839788,0.15,1
2530,0.052263665085,0.0177297349801,0.15,1
2540,0.0523169184239,0.0177739199789,0.15,1
2550,0.05312498735,0.0178090009795,0.15,1
2560,0.05312498735,0.0178446239806,0.15,1
2570,0.05312498735,0.0179186659807,0.15,1
2580,0.0531766943862,0.0179523569823,0.15,1
2590,0.0531766943862,0.0179878899798,0.15,1
2600,0.0531766943862,0.0180231859849,0.15,1
2610,0.0531766943862,0.0180676569798,0.15,1
2620,0.0531766943862,0.0181031229804,0.15,1
2630,0.0531766943862,0.0181389619829,0.15,1
2640,0.0531766943862,0.0181749539843,0.15,1
2650,0.0531766943862,0.0182108599838,0.15,1
2660,0.0531766943862,0.0182460389842,0.15,1
2670,0.0531766943862,0.0182824679869,0.15,1
2680,0.0531766943862,0.0183181669854,0.15,1
2690,0.0531766943862,0.0183539149875,0.15,1
2700,0.0531766943862,0.0183889889886,0.15,1
2710,0.0531766943862,0.0184321839915,0.15,1
2720,0.0531766943862,0.0184679009908,0.15,1
2730,0.0531766943862,0.0185083569886,0.15,1
2740,0.0531766943862,0.0185448579941,0.15,1
2750,0.0531766943862,0.0185815139921,0.15,1
2760,0.0531766943862,0.0193353199866,0.15,1
2770,0.0531766943862,0.0193758889873,0.15,1
2780,0.0531766943862,0.0194132979814,0.15,1
2790,0.0533028104682,0.0194481419821,0.15,1
2800,0.0533028104682,0.0194847379826,0.15,1
2810,0.0533028104682,0.0195205009877,0.15,1
2820,0.0538423040056,0.0195564779933,0.15,1
2830,0.0538423040056,0.019591708995,0.15,1
2840,0.0538423040056,0.019627994996,0.15,1
2850,0.0538423040056,0.0196626079996,0.15,1
2860,0.0538423040056,0.0196978919994,0.15,1
2870,0.0539604349789,0.0197313269964,0.15,1
2880,0.0539604349789,0.0197669469999,0.15,1
2890,0.0539604349789,0.0198017609946,0.15,1
2900,0.0539604349789,0.0198377240013,0.15,1
2910,0.0539604349789,0.019872992998,0.15,1
2920,0.0539604349789,0.0199094109994,0.15,1
2930,0.0539604349789,0.0199453700043,0.15,1
2940,0.0539604349789,0.0199809260084,0.15,1
2950,0.0539604349789,0.0200211260089,0.15,1
2960,0.0539604349789,0.0200667620156,0.15,1
2970,0.0539604349789,0.0201028260126,0.15,1
2980,0.0539604349789,0.0621007780064,0.15,1
2990,0.0539604349789,0.0621427670048,0.15,1
3000,0.0539604349789,0.0621845500064,0.15,1
0,0.0196252409735,3.01499967463e-05,0.35,1
10,0.0195254642114,5.58139945497e-05,0.35,1
20,0.0203025124556,8.48939889693e-05,0.35,1
30,0.0208546707454,0.000112003988761,0.35,1
40,0.0218447635478,0.000140797987115,0.35,1
50,0.0230356951606,0.000169233986526,0.35,1
60,0.0232774931055,0.000201184986508,0.35,1
70,0.0243538932865,0.00023099698592,0.35,1
80,0.0247052578491,0.000262804991507,0.35,1
90,0.0251926545618,0.000292773991532,0.35,1
100,0.0252467750396,0.000334431992087,0.35,1
110,0.0255797065623,0.000365580992366,0.35,1
120,0.0256496836076,0.000397663992771,0.35,1
130,0.025954364062,0.000429289997555,0.35,1
140,0.026181500999,0.000461782998173,0.35,1
150,0.0267283717428,0.000493217994517,0.35,1
160,0.0277515987411,0.000530678997166,0.35,1
170,0.0281251124453,0.000561797998671,0.35,1
180,0.0283121130955,0.000591702999373,0.35,1
190,0.0283180643692,0.000626877998002,0.35,1
200,0.0283180643692,0.000660644000163,0.35,1
210,0.0289032123871,0.000693394002155,0.35,1
220,0.0290247388423,0.000729695006157,0.35,1
230,0.0290247388423,0.000759751004807,0.35,1
240,0.0293584199708,0.000790361002146,0.35,1
250,0.0296713808595,0.000819227003376,0.35,1
260,0.0296713808595,0.000849445001222,0.35,1
270,0.030251138799,0.000878475999343,0.35,1
280,0.0309354769138,0.000917534998734,0.35,1
290,0.0310514570828,0.000947587002884,0.35,1
300,0.0311939574509,0.000975820003077,0.35,1
310,0.0313283665596,0.00101399700361,0.35,1
320,0.0313885086524,0.001042418,0.35,1
330,0.0315096079477,0.00107038699934,0.35,1
340,0.0315096079477,0.00110008499905,0.35,1
350,0.0317159221893,0.00112804299715,0.35,1
360,0.0320237466007,0.00115719500172,0.35,1
370,0.0321239810599,0.00118625300092,0.35,1
380,0.0321555192956,0.00121402200602,0.35,1
390,0.0321555192956,0.00124323500495,0.35,1
400,0.03233077549,0.00127133200294,0.35,1
410,0.03233077549,0.00130029600405,0.35,1
420,0.03233077549,0.00132983900403,0.35,1
430,0.0323446559397,0.00135870800295,0.35,1
440,0.0325239912645,0.00138727200829,0.35,1
450,0.0328628260856,0.00141633700696,0.35,1
460,0.0328628260856,0.00144663001265,0.35,1
470,0.0329705361638,0.00147476101847,0.35,1
480,0.0329817855752,0.00150422102161,0.35,1
490,0.0335946999864,0.0015333730189,0.35,1
500,0.0335946999864,0.00156564702047,0.35,1
510,0.0337702165737,0.00159672002337,0.35,1
520,0.0341517070957,0.00162552502297,0.35,1
530,0.0341517070957,0.00165669602575,0.35,1
540,0.0342872381216,0.00168590503017,0.35,1
550,0.0350282988331,0.00171492103254,0.35,1
560,0.0350282988331,0.001744815032,0.35,1
570,0.0350282988331,0.00177508902561,0.35,1
580,0.0350282988331,0.00180418902892,0.35,1
590,0.0358026651041,0.00183246702363,0.35,1
600,0.0358383747797,0.00186149802175,0.35,1
610,0.036231144844,0.00189103002049,0.35,1
620,0.0367743159576,0.00191970002197,0.35,1
630,0.0375246013667,0.00194978202489,0.35,1
640,0.0376142851651,0.0019786780249,0.35,1
650,0.0376142851651,0.00200919702911,0.35,1
660,0.0376142851651,0.00203876703017,0.35,1
670,0.037669508453,0.00206883803185,0.35,1
680,0.037669508453,0.00209930003621,0.35,1
690,0.038361189746,0.00212986503175,0.35,1
700,0.038361189746,0.00219178802945,0.35,1
710,0.0384333358396,0.00222775003203,0.35,1
720,0.0384333358396,0.00226355103223,0.35,1
730,0.0387265171342,0.00229962603044,0.35,1
740,0.038958319991,0.00233311002376,0.35,1
750,0.0394909588249,0.00236533902353,0.35,1
760,0.0397598961824,0.00239875502302,0.35,1
770,0.0407220584586,0.00243316502019,0.35,1
780,0.041415498829,0.00246968201827,0.35,1
790,0.041415498829,0.00250453301851,0.35,1
800,0.0426091469352,0.00253884201811,0.35,1
810,0.0427196241868,0.0025725330197,0.35,1
820,0.0427196241868,0.00260734702169,0.35,1
830,0.0427196241868,0.00264138402417,0.35,1
840,0.0427196241868,0.00267678102682,0.35,1
850,0.0427196241868,0.0027108900249,0.35,1
860,0.0427196241868,0.00274579002144,0.35,1
870,0.0427196241868,0.00277980201645,0.35,1
880,0.0427196241868,0.00281384301343,0.35,1
890,0.0429410899591,0.00284709701373,0.35,1
900,0.0429410899591,0.00288141701458,0.35,1
910,0.0429410899591,0.00291568502143,0.35,1
920,0.0434358468385,0.0032820860215,0.35,1
930,0.04419753501,0.0033194680218,0.35,1
940,0.04419753501,0.00335540402739,0.35,1
950,0.0445766455094,0.00338914003078,0.35,1
960,0.04547388377,0.00353820302553,0.35,1
970,0.04547388377,0.00357311902917,0.35,1
980,0.04547388377,0.00361272403097,0.35,1
990,0.04547388377,0.00365011802933,0.35,1
1000,0.04547388377,0.00368583903037,0.35,1
1010,0.04547388377,0.00372113103367,0.35,1
1020,0.04547388377,0.00375497303321,0.35,1
1030,0.04547388377,0.00378998303495,0.35,1
1040,0.04547388377,0.00382513203658,0.35,1
1050,0.04547388377,0.00385881603142,0.35,1
1060,0.0455162128597,0.00389270302549,0.35,1
1070,0.0455162128597,0.0039263260187,0.35,1
1080,0.045654471608,0.00401694502216,0.35,1
1090,0.045654471608,0.0040592700243,0.35,1
1100,0.045654471608,0.00411013102712,0.35,1
1110,0.0462191606182,0.00414218303195,0.35,1
1120,0.0462191606182,0.00417699702666,0.35,1
1130,0.0462191606182,0.0042100370265,0.35,1
1140,0.0463080180436,0.00424238702544,0.35,1
1150,0.0463080180436,0.00427590102481,0.35,1
1160,0.0464460382416,0.00431618102448,0.35,1
1170,0.0464460382416,0.00847896502819,0.35,1
1180,0.0465134416022,0.00855716202932,0.35,1
1190,0.0465134416022,0.00859209302871,0.35,1
1200,0.0465134416022,0.00862595302897,0.35,1
1210,0.0465134416022,0.00865981403331,0.35,1
1220,0.0465134416022,0.00869274802972,0.35,1
1230,0.0466929982054,0.00872542202706,0.35,1
1240,0.0466929982054,0.00875829602592,0.35,1
1250,0.0468478497786,0.00879134302522,0.35,1
1260,0.0470046036768,0.00882304902916,0.35,1
1270,0.0470046036768,0.00885569302773,0.35,1
1280,0.0470046036768,0.00888766602293,0.35,1
1290,0.0470046036768,0.00892544802628,0.35,1
1300,0.0470046036768,0.00895933902211,0.35,1
1310,0.0470046036768,0.00899831102288,0.35,1
1320,0.0470046036768,0.00903360301891,0.35,1
1330,0.0470866585875,0.00907001701853,0.35,1
1340,0.0470866585875,0.0091208020167,0.35,1
1350,0.0470866585875,0.00915332101431,0.35,1
1360,0.0470866585875,0.00918735501909,0.35,1
1370,0.0470866585875,0.00921995802491,0.35,1
1380,0.0470866585875,0.00925281702075,0.35,1
1390,0.0470866585875,0.0092851630252,0.35,1
1400,0.0470866585875,0.00931740302622,0.35,1
1410,0.0471091660638,0.00949356102501,0.35,1
1420,0.0471091660638,0.00952688301913,0.35,1
1430,0.047219315556,0.00963314301771,0.35,1
1440,0.047219315556,0.00966619701649,0.35,1
1450,0.0474234699772,0.0096990330203,0.35,1
1460,0.0479685445005,0.00973169902136,0.35,1
1470,0.0483650031166,0.00976221802557,0.35,1
1480,0.0484718573965,0.00979455302149,0.35,1
1490,0.0494962072229,0.00982787802059,0.35,1
1500,0.0494962072229,0.00986205202207,0.35,1
1510,0.0494962072229,0.00989554302214,0.35,1
1520,0.0494962072229,0.00992899601988,0.35,1
1530,0.0496681974967,0.00996239701635,0.35,1
1540,0.0496681974967,0.00999670201418,0.35,1
1550,0.0496681974967,0.0100307690154,0.35,1
1560,0.0497333035588,0.0100637480136,0.35,1
1570,0.0497333035588,0.0100972580112,0.35,1
1580,0.0497333035588,0.0101306860088,0.35,1
1590,0.0498135875074,0.0101640230132,0.35,1
1600,0.0499384188717,0.0101969840107,0.35,1
1610,0.0499384188717,0.0102296270124,0.35,1
1620,0.0499446720132,0.0102625000145,0.35,1
1630,0.0499446720132,0.010365859016,0.35,1
1640,0.0499769907621,0.0103974520171,0.35,1
1650,0.0499769907621,0.0104317760197,0.35,1
1660,0.0500410089837,0.0104645970205,0.35,1
1670,0.0500410089837,0.0104987810191,0.35,1
1680,0.0501104427752,0.0105314470202,0.35,1
1690,0.0502136015818,0.0105636080189,0.35,1
1700,0.0502136015818,0.0106072280178,0.35,1
1710,0.0502136015818,0.0106419620133,0.35,1
1720,0.0503948314466,0.0106749330153,0.35,1
1730,0.0503948314466,0.0107081650131,0.35,1
1740,0.050399364965,0.01074066601,0.35,1
1750,0.050399364965,0.0107768730086,0.35,1
1760,0.050399364965,0.01081926201,0.35,1
1770,0.050399364965,0.010852866013,0.35,1
1780,0.050399364965,0.0109145260139,0.35,1
1790,0.0510613640101,0.0109495210127,0.35,1
1800,0.0510613640101,0.0109966830132,0.35,1
1810,0.0514548480763,0.0110327360089,0.35,1
1820,0.0514548480763,0.0110707700078,0.35,1
1830,0.0514548480763,0.0111093660089,0.35,1
1840,0.0514548480763,0.0111461530105,0.35,1
1850,0.0514953605575,0.0111805450142,0.35,1
1860,0.0514953605575,0.0112244780175,0.35,1
1870,0.0514953605575,0.0112642600216,0.35,1
1880,0.0514953605575,0.0113056280243,0.35,1
1890,0.0514953605575,0.0113426270254,0.35,1
1900,0.0514953605575,0.0113777010192,0.35,1
1910,0.0514953605575,0.0114123830135,0.35,1
1920,0.0514953605575,0.0114470680201,0.35,1
1930,0.0515376183442,0.0114881680202,0.35,1
1940,0.0515376183442,0.0115221830201,0.35,1
1950,0.0520323357626,0.0115559680198,0.35,1
1960,0.0520323357626,0.0115910790191,0.35,1
1970,0.0520323357626,0.0116334420163,0.35,1
1980,0.0520323357626,0.0116681080181,0.35,1
1990,0.0520802532717,0.0117006950168,0.35,1
2000,0.0520802532717,0.011742869021,0.35,1
2010,0.0520802532717,0.0117774870232,0.35,1
2020,0.0520802532717,0.0118119650215,0.35,1
2030,0.0520802532717,0.0118457580247,0.35,1
2040,0.0520802532717,0.0118801310236,0.35,1
2050,0.0520802532717,0.01191569402,0.35,1
2060,0.0520802532717,0.0119516120176,0.35,1
2070,0.0520802532717,0.0119870360213,0.35,1
2080,0.0520802532717,0.0120203690167,0.35,1
2090,0.0520802532717,0.0120872310144,0.35,1
2100,0.0520802532717,0.0121213890161,0.35,1
2110,0.0520802532717,0.01215395701,0.35,1
2120,0.0520802532717,0.0121867210109,0.35,1
2130,0.0520802532717,0.0122202720086,0.35,1
2140,0.0520802532717,0.0122533860049,0.35,1
2150,0.0522729269231,0.0122856110029,0.35,1
2160,0.0522729269231,0.0123188540019,0.35,1
2170,0.0522729269231,0.0123517079992,0.35,1
2180,0.0522729269231,0.0123846040005,0.35,1
2190,0.052866223187,0.0124460680017,0.35,1
2200,0.052866223187,0.0124809870031,0.35,1
2210,0.052866223187,0.0125142600009,0.35,1
2220,0.052866223187,0.0125474500019,0.35,1
2230,0.052866223187,0.0125806209981,0.35,1
2240,0.052866223187,0.0126141119981,0.35,1
2250,0.052866223187,0.0127916979982,0.35,1
2260,0.052866223187,0.0128431720004,0.35,1
2270,0.052866223187,0.0128767770002,0.35,1
2280,0.052866223187,0.0129106449967,0.35,1
2290,0.052866223187,0.0129443129917,0.35,1
2300,0.052866223187,0.0129793079905,0.35,1
2310,0.052866223187,0.0130129689933,0.35,1
2320,0.052866223187,0.0130469129945,0.35,1
2330,0.0533770706128,0.0130794439901,0.35,1
2340,0.0533770706128,0.0131130519949,0.35,1
2350,0.0533770706128,0.0131467729952,0.35,1
2360,0.0533770706128,0.0132470549943,0.35,1
2370,0.0533770706128,0.0132813599921,0.35,1
2380,0.0533770706128,0.0133167199892,0.35,1
2390,0.0533770706128,0.01350537299,0.35,1
2400,0.0533770706128,0.0135417689962,0.35,1
2410,0.0533770706128,0.0135802629957,0.35,1
2420,0.0533770706128,0.0136206329989,0.35,1
2430,0.0533770706128,0.0136616809978,0.35,1
2440,0.0533770706128,0.0136959439988,0.35,1
2450,0.0533770706128,0.0137326859985,0.35,1
2460,0.0533770706128,0.0138616039985,0.35,1
2470,0.0533770706128,0.0138962510027,0.35,1
2480,0.0533770706128,0.0139310840023,0.35,1
2490,0.0533770706128,0.0140588640061,0.35,1
2500,0.0533770706128,0.0140931350033,0.35,1
2510,0.0533770706128,0.014128325005,0.35,1
2520,0.0536371381792,0.0141635340042,0.35,1
2530,0.0536371381792,0.014198679004,0.35,1
2540,0.0536371381792,0.0142332250034,0.35,1
2550,0.0536371381792,0.0142688480046,0.35,1
2560,0.0539921939488,0.0143028060047,0.35,1
2570,0.0541546405158,0.0143378600042,0.35,1
2580,0.0541546405158,0.0143731750068,0.35,1
2590,0.0541546405158,0.0144168630068,0.35,1
2600,0.0541546405158,0.0144496160065,0.35,1
2610,0.0541546405158,0.0144906110072,0.35,1
2620,0.0541546405158,0.0145284080063,0.35,1
2630,0.0541546405158,0.0145685250027,0.35,1
2640,0.0541546405158,0.0146049960022,0.35,1
2650,0.0541546405158,0.0146404690022,0.35,1
2660,0.0544273104288,0.0146745180027,0.35,1
2670,0.0544548168919,0.0147092410043,0.35,1
2680,0.0545151738906,0.0147458660067,0.35,1
