iterations,fitness,time,trial
580,0.039462560775,0.0370794900373,1
590,0.0395599826354,0.0507982940399,1
600,0.0395599826354,0.0508745510451,1
610,0.0395599826354,0.0509029190434,1
620,0.0395744251115,0.0509336980394,1
630,0.0395744251115,0.0514671270357,1
640,0.0395744251115,0.0516770710383,1
650,0.0395744251115,0.0517055260352,1
660,0.0397771666759,0.0517334910328,1
670,0.0403075262873,0.0517622280313,1
680,0.0403075262873,0.051790976031,1
690,0.0404219544267,0.0518199280268,1
700,0.040427531058,0.0518481190229,1
710,0.040427531058,0.0518787140245,1
720,0.040427531058,0.0519051200245,1
730,0.040427531058,0.0519329340241,1
740,0.040427531058,0.0519614530276,1
750,0.040427531058,0.0519924470282,1
760,0.0411877940153,0.0520256180316,1
770,0.0411877940153,0.0520587930368,1
780,0.0419493305435,0.0520864790378,1
790,0.0419493305435,0.0521481540345,1
800,0.0420448639937,0.0521786620302,1
810,0.0424385529955,0.0523126420303,1
820,0.0431643188417,0.052343553034,1
830,0.0431643188417,0.0523932080396,1
840,0.0431643188417,0.0524244280386,1
850,0.0433720420283,0.0524667790378,1
860,0.0433720420283,0.0525031600409,1
870,0.0433720420283,0.0525785500431,1
880,0.0435955789307,0.0526086820464,1
890,0.0440178635035,0.0526383280448,1
900,0.0440178635035,0.0526752140504,1
910,0.0450532623652,0.0527102500491,1
920,0.0450532623652,0.0527621800502,1
930,0.0450532623652,0.0527958140519,1
940,0.0450532623652,0.0528270830473,1
950,0.0454353228471,0.0528814060453,1
960,0.0458908071367,0.0529171880407,1
970,0.0458908071367,0.0530319380341,1
980,0.0458908071367,0.0530665330371,1
990,0.0458908071367,0.0530936390351,1
1000,0.0458908071367,0.0531290560393,1
1010,0.0458908071367,0.0531746730412,1
1020,0.0458908071367,0.0532045970467,1
1030,0.0458908071367,0.0532373350434,1
1040,0.0470538664069,0.0532700990443,1
1050,0.0471139019298,0.0532964750455,1
1060,0.0471139019298,0.0533781220511,1
1070,0.0471453179543,0.0534249560515,1
1080,0.0471453179543,0.0534925120519,1
1090,0.0471453179543,0.053521942049,1
1100,0.0471453179543,0.0535983260488,1
1110,0.0471453179543,0.0536373360519,1
1120,0.0471453179543,0.0536711920504,1
1130,0.0471453179543,0.0537395010542,1
1140,0.0471453179543,0.0537750490548,1
1150,0.0478347308211,0.0538066840527,1
1160,0.0478347308211,0.053844037051,1
1170,0.0478347308211,0.0538716180527,1
1180,0.0478347308211,0.0539437120533,1
1190,0.0478347308211,0.0539758510567,1
1200,0.0481052526123,0.0540271930586,1
1210,0.0481052526123,0.0540609290547,1
1220,0.048709791935,0.0540920250569,1
1230,0.048709791935,0.0541283560597,1
1240,0.0491608224512,0.0541960390619,1
1250,0.0491608224512,0.054230743066,1
1260,0.0491608224512,0.0542900750661,1
1270,0.0491608224512,0.054343671065,1
1280,0.0493768824533,0.0543958160633,1
1290,0.0493768824533,0.0544780440614,1
1300,0.0493768824533,0.0545097460563,1
1310,0.0493768824533,0.0557816840592,1
1320,0.0493768824533,0.0558329060586,1
1330,0.0493768824533,0.0558655910572,1
1340,0.0493768824533,0.0563557530622,1
1350,0.0493768824533,0.0563975390614,1
1360,0.0493768824533,0.0564263300548,1
1370,0.0493768824533,0.0564641530582,1
1380,0.0493768824533,0.0564979800547,1
1390,0.0493768824533,0.056541883052,1
1400,0.0494028322062,0.0565776350486,1
1410,0.0494028322062,0.0566108510538,1
1420,0.0494028322062,0.0566569690563,1
1430,0.0494028322062,0.0566914020601,1
1440,0.0498617359018,0.0575240720646,1
1450,0.0498617359018,0.0575557140692,1
1460,0.0501460216208,0.0575979630739,1
1470,0.0501460216208,0.0576342230779,1
1480,0.0501460216208,0.0576891150777,1
1490,0.0501460216208,0.0577225870729,1
1500,0.0501460216208,0.0577655250745,1
1510,0.0501460216208,0.0578038690728,1
1520,0.0501460216208,0.0578851540704,1
1530,0.0501460216208,0.057915346064,1
1540,0.0501460216208,0.0579479670632,1
1550,0.0501460216208,0.0579860910657,1
1560,0.0501460216208,0.0580198340685,1
1570,0.0501460216208,0.0580625020666,1
1580,0.0501460216208,0.0581030300673,1
1590,0.0501460216208,0.0581294890653,1
1600,0.0501460216208,0.0581687100639,1
1610,0.0501460216208,0.0582099690655,1
1620,0.0501460216208,0.0582372150602,1
1630,0.0504696837709,0.0582652670637,1
1640,0.0504696837709,0.0582939410669,1
1650,0.0504696837709,0.0583224970687,1
1660,0.0506384397691,0.0584957740721,1
1670,0.0506384397691,0.0585230090728,1
1680,0.0506384397691,0.0585518930675,1
1690,0.0506384397691,0.0585794510625,1
1700,0.0506384397691,0.0586094050595,1
1710,0.0506384397691,0.0586383310583,1
1720,0.0506384397691,0.0586684320588,1
1730,0.0506384397691,0.0588398960535,1
1740,0.0508209944914,0.0588669380522,1
1750,0.0508209944914,0.0588964100534,1
1760,0.0508209944914,0.0589260810593,1
1770,0.0514279650234,0.0589543930546,1
1780,0.0514279650234,0.0593103490537,1
1790,0.0514279650234,0.0593404500542,1
1800,0.0514738153646,0.059502697055,1
1810,0.0522385190155,0.0595317960542,1
1820,0.0522385190155,0.0595621160537,1
1830,0.0522385190155,0.0597073630561,1
1840,0.0523294461527,0.0597349030577,1
1850,0.0523294461527,0.0597832360581,1
1860,0.0523294461527,0.0598896010561,1
1870,0.0524221732232,0.0599189600543,1
1880,0.0524221732232,0.0599540220501,1
1890,0.0524221732232,0.0599832000516,1
1900,0.0524221732232,0.0600138020527,1
1910,0.0524221732232,0.0600444460506,1
1920,0.0524221732232,0.0600798470477,1
1930,0.0524221732232,0.0601072920472,1
1940,0.0524221732232,0.0601410850504,1
1950,0.0525974516548,0.0601686170485,1
1960,0.0525974516548,0.0601967670518,1
1970,0.0527591690357,0.0602239860527,1
1980,0.0527591690357,0.0602567810492,1
1990,0.0527591690357,0.060283436047,1
2000,0.0527591690357,0.0603150890456,1
2010,0.0527591690357,0.0603451070492,1
2020,0.0527591690357,0.0603758150537,1
2030,0.0527591690357,0.0604027520531,1
2040,0.0527930525175,0.06043572005,1
2050,0.0527930525175,0.0604615010452,1
2060,0.0527930525175,0.0604914810465,1
2070,0.0529657968988,0.0605212240407,1
2080,0.0529921901937,0.060551977047,1
2090,0.0529921901937,0.0605809630433,1
2100,0.0529921901937,0.060970817045,1
2110,0.0529921901937,0.0609987260395,1
2120,0.0530127228185,0.0610327340401,1
2130,0.0530127228185,0.0610635100384,1
2140,0.0530127228185,0.0610949560432,1
2150,0.0530127228185,0.061125261047,1
2160,0.0530127228185,0.0611563710409,1
2170,0.0532071631163,0.0612312490412,1
2180,0.0533232578181,0.0612589890443,1
2190,0.0533232578181,0.0612875380466,1
2200,0.0533232578181,0.0613183290479,1
2210,0.0533232578181,0.0613510860421,1
2220,0.0533232578181,0.0613775370439,1
2230,0.0533232578181,0.061411646042,1
2240,0.0533232578181,0.0614389370385,1
2250,0.0533232578181,0.0614684050379,1
2260,0.0533232578181,0.0615890280387,1
2270,0.0533232578181,0.061615087041,1
2280,0.0533232578181,0.0616444500411,1
2290,0.0534951672331,0.0616747690437,1
2300,0.0536225728258,0.0617149240425,1
2310,0.0536225728258,0.0617420570416,1
2320,0.0536225728258,0.0618698720427,1
2330,0.0536225728258,0.06189614904,1
2340,0.0536225728258,0.0619247360373,1
2350,0.0536225728258,0.0619551350392,1
2360,0.0536225728258,0.0619813030353,1
2370,0.0536225728258,0.0620090500379,1
2380,0.0536999280898,0.0620395920341,1
2390,0.0537811600401,0.0620684650348,1
2400,0.0537811600401,0.0620972700344,1
2410,0.0537811600401,0.0628444500326,1
2420,0.0537972089971,0.0628741330293,1
2430,0.0541915130379,0.0629021730347,1
2440,0.0541915130379,0.0629297960331,1
2450,0.0541915130379,0.0629602550325,1
2460,0.0541915130379,0.0629913990342,1
2470,0.054453194776,0.0630226910289,1
2480,0.054453194776,0.0630569060304,1
2490,0.054453194776,0.0631229880237,1
2500,0.054453194776,0.0631493750261,1
2510,0.054453194776,0.0631796570233,1
2520,0.054453194776,0.0632125080228,1
2530,0.054453194776,0.0632397950176,1
2540,0.054453194776,0.063271715022,1
2550,0.054453194776,0.063305290023,1
2560,0.054594665993,0.063335218023,1
2570,0.054594665993,0.0633640270244,1
2580,0.054594665993,0.0633965810266,1
2590,0.0546448658326,0.063427469031,1
2600,0.0546448658326,0.0634557960293,1
2610,0.0546448658326,0.0636512030324,1
2620,0.0546448658326,0.0636775640305,1
2630,0.0546448658326,0.0637094050253,1
2640,0.0546448658326,0.0637405570233,1
2650,0.0546448658326,0.0637686390255,1
2660,0.0546448658326,0.0639198490244,1
2670,0.0546448658326,0.0639467450237,1
2680,0.0558366923768,0.0639769100235,1
2690,0.0560349020243,0.0640066000196,1
2700,0.0560349020243,0.0640350850153,1
2710,0.0560349020243,0.0640640490165,1
2720,0.0560349020243,0.0650792350207,1
2730,0.0560349020243,0.065116203019,1
2740,0.0560349020243,0.0652046680189,1
2750,0.0560349020243,0.0652338240179,1
2760,0.0560349020243,0.0652626740193,1
2770,0.0560349020243,0.0652918300184,1
2780,0.0560349020243,0.0653233130215,1
2790,0.0560349020243,0.0653507170282,1
2800,0.0560349020243,0.0653818350256,1
2810,0.0560349020243,0.0654103050256,1
2820,0.0560349020243,0.065439566024,1
2830,0.0560349020243,0.0655958920252,1
2840,0.0560349020243,0.0656242220211,1
2850,0.0560349020243,0.065653755024,1
2860,0.0560349020243,0.0657976420262,1
2870,0.0560349020243,0.0658253360234,1
2880,0.0560349020243,0.0658556820272,1
2890,0.0560349020243,0.0658871360283,1
2900,0.0560349020243,0.0659179610302,1
2910,0.0560349020243,0.0659492110353,1
2920,0.0560349020243,0.06609097404,1
2930,0.0560349020243,0.0661210340404,1
2940,0.0560349020243,0.0661492110448,1
2950,0.0560349020243,0.0661794740445,1
2960,0.0560349020243,0.0662080230395,1
2970,0.0560349020243,0.0663505650373,1
2980,0.0564590430305,0.066377001036,1
2990,0.0564590430305,0.0664072080399,1
3000,0.0564590430305,0.0664345110417,1
0,0.0198007272799,3.95409952034e-05,2
10,0.02000948039,7.76399901952e-05,2
20,0.0203762348318,0.000107684987597,2
30,0.0208787287975,0.000138946990774,2
40,0.0214694401309,0.00016760998551,2
50,0.0228006647096,0.00019526698452,2
60,0.0232136304438,0.000227692988119,2
70,0.0237565039196,0.00025229799212,2
80,0.0237565039196,0.0002820259906,2
90,0.0239664663928,0.000311550989863,2
100,0.0243236316564,0.000339741985954,2
110,0.024438230442,0.000468305988761,2
120,0.0254944099517,0.000494278989208,2
130,0.0254944099517,0.000523641989275,2
140,0.0260799720081,0.000553293990379,2
150,0.026249383448,0.000584679990425,2
160,0.0264069074093,0.000614046992268,2
170,0.0264069074093,0.000657622986182,2
180,0.0266659858518,0.000686171988491,2
190,0.026703440897,0.000717455986887,2
200,0.0268766096166,0.000747194986616,2
210,0.0283976854992,0.000773687985202,2
220,0.0288729077038,0.000800292989879,2
230,0.0288729077038,0.000829214994155,2
240,0.0288729077038,0.00085935399693,2
250,0.0289057924411,0.000889311995707,2
260,0.0291539663152,0.00091827599681,2
270,0.0299590330794,0.0009916699928,2
280,0.0305885866827,0.00101755199285,2
290,0.0313038745776,0.00104656798794,2
300,0.0321042839296,0.00107660498907,2
310,0.0321042839296,0.0011170499929,2
320,0.0322113278356,0.0013253849902,2
330,0.0322520174826,0.00135301098635,2
340,0.0327041680954,0.00138110098487,2
350,0.0327041680954,0.00140768798155,2
360,0.0327041680954,0.00143649298116,2
370,0.0327041680954,0.0014680179811,2
380,0.0331704404737,0.00149751298159,2
390,0.0337620647139,0.00152459698438,2
400,0.0337620647139,0.00155316498422,2
410,0.0337620647139,0.00158796698088,2
420,0.0339656309078,0.00161736697919,2
430,0.0340535424118,0.00180671698035,2
440,0.0340535424118,0.00183581597958,2
450,0.0340535424118,0.00186749197746,2
460,0.0340616757085,0.00189951797802,2
470,0.0341776412155,0.00192671498371,2
480,0.0341776412155,0.00195536598039,2
490,0.0341776412155,0.00198541398277,2
500,0.0341776412155,0.00201706398366,2
510,0.0341776412155,0.00204570698406,2
520,0.0341776412155,0.00207431298622,2
530,0.0341776412155,0.00210154298838,2
540,0.0344463139889,0.00213202798477,2
550,0.0344463139889,0.00227112398716,2
560,0.0344793069869,0.00229691598361,2
570,0.0355064956432,0.00232362298266,2
580,0.0355064956432,0.00235075998353,2
590,0.0357297029663,0.00238149398501,2
600,0.0357297029663,0.00241240098694,2
610,0.0358487312887,0.00244103998557,2
620,0.0362363621085,0.00247444798879,2
630,0.0362363621085,0.0025487489911,2
640,0.0362363621085,0.00257543399493,2
650,0.0362363621085,0.00260298499779,2
660,0.0362363621085,0.00335823400383,2
670,0.0362363621085,0.00339036600053,2
680,0.0366202282084,0.00341752900567,2
690,0.0366202282084,0.00344702400616,2
700,0.0375378704165,0.0034775430031,2
710,0.0375378704165,0.0035096290012,2
720,0.0375378704165,0.00353889000689,2
730,0.0375378704165,0.00356685901352,2
740,0.0375378704165,0.00359366001794,2
750,0.0375378704165,0.00362406601926,2
760,0.0379179580944,0.003653184016,2
770,0.0379179580944,0.00368153001909,2
780,0.0379179580944,0.00371492002159,2
790,0.0379179580944,0.00375281202287,2
800,0.0379729150727,0.00378157902014,2
810,0.0379729150727,0.00382423502015,2
820,0.0380495814631,0.00385681101761,2
830,0.0380495814631,0.00388667501829,2
840,0.0380495814631,0.00391649801895,2
850,0.0380495814631,0.00395924401528,2
860,0.0380495814631,0.0039902450153,2
870,0.0383643618628,0.0040184100144,2
880,0.0383643618628,0.00404786001309,2
890,0.0383643618628,0.00408195401542,2
900,0.0385371379197,0.0041104200136,2
910,0.0387588952463,0.00413912701333,2
920,0.038833988069,0.00416972901439,2
930,0.0388409781154,0.00420696501533,2
940,0.0388409781154,0.00423469301313,2
950,0.0388409781154,0.00426446201163,2
960,0.0388409781154,0.00442258801195,2
970,0.0388409781154,0.0044492720117,2
980,0.0390849485256,0.00447961401369,2
990,0.0390849485256,0.00451449901448,2
1000,0.0390849485256,0.00455486901774,2
1010,0.0394074647765,0.00458848101698,2
1020,0.0394074647765,0.00463195801422,2
1030,0.0394074647765,0.00466790201608,2
1040,0.0394074647765,0.00471257301251,2
1050,0.0417206530857,0.00474719801423,2
1060,0.0417206530857,0.00479011100833,2
1070,0.0428664805291,0.004858092012,2
1080,0.0428664805291,0.0062006690132,2
1090,0.0431332596975,0.00798773201677,2
1100,0.0432733507961,0.00803367701155,2
1110,0.0432733507961,0.0080705250075,2
1120,0.0432733507961,0.00811317400803,2
1130,0.0433059619195,0.00814807000279,2
1140,0.0433059619195,0.00819291100197,2
1150,0.0433059619195,0.00822649300244,2
1160,0.0433059619195,0.00826695000433,2
1170,0.0436043338078,0.00830150400725,2
1180,0.0436043338078,0.00834616100474,2
1190,0.0437982444926,0.00842187900707,2
1200,0.0438117804901,0.00844911800232,2
1210,0.0438117804901,0.0093041220025,2
1220,0.0438117804901,0.00933476500359,2
1230,0.0438117804901,0.0093771200045,2
1240,0.0438117804901,0.00941867299844,2
1250,0.0438117804901,0.00945850399876,2
1260,0.0439144223338,0.00950770300551,2
1270,0.0439144223338,0.00954274600372,2
1280,0.0439144223338,0.00962129300751,2
1290,0.0439144223338,0.00964867800212,2
1300,0.0439144223338,0.00969561300008,2
1310,0.0439144223338,0.00972977500351,2
1320,0.0439144223338,0.00977116600552,2
1330,0.0439144223338,0.0098310520043,2
1340,0.0439144223338,0.00988771300035,2
1350,0.0439144223338,0.00991597599932,2
1360,0.0439144223338,0.00994441199873,2
1370,0.0439144223338,0.00998919999984,2
1380,0.0439144223338,0.0100177709974,2
1390,0.0439144223338,0.0100560119972,2
1400,0.0439144223338,0.0100837889986,2
1410,0.0439144223338,0.0101157440004,2
1420,0.0439144223338,0.0101434079988,2
1430,0.0439144223338,0.0101691930031,2
1440,0.0439144223338,0.0101952900004,2
1450,0.0439144223338,0.0102209500037,2
1460,0.0439144223338,0.0102464669981,2
1470,0.0439144223338,0.0102724129974,2
1480,0.0440964131355,0.0102980509982,2
1490,0.0440964131355,0.0103237679941,2
1500,0.0440964131355,0.0103701499902,2
1510,0.0440964131355,0.010400684987,2
1520,0.0440964131355,0.0104298179867,2
1530,0.0440964131355,0.010459560981,2
1540,0.0440964131355,0.0104871049771,2
1550,0.0444177513905,0.0105142489774,2
1560,0.0444177513905,0.010544266981,2
1570,0.0444177513905,0.0105753809839,2
1580,0.0444177513905,0.0106053949785,2
1590,0.0444177513905,0.0106337559773,2
1600,0.0444801886227,0.0106625459739,2
1610,0.0444801886227,0.0106946509695,2
1620,0.0446892624229,0.0107275469709,2
1630,0.0446892624229,0.0107566159713,2
1640,0.0446892624229,0.0107867889674,2
1650,0.0446892624229,0.0108164119665,2
1660,0.0447046030003,0.0108468629624,2
1670,0.0447046030003,0.01087774396,2
1680,0.0447046030003,0.0109094189611,2
1690,0.0447046030003,0.0109401309601,2
1700,0.0447046030003,0.0109693129561,2
1710,0.0447046030003,0.0110247499542,2
1720,0.0447046030003,0.0110508439539,2
1730,0.0447046030003,0.0110819549518,2
1740,0.0447046030003,0.0111131299564,2
1750,0.0447046030003,0.0112199439609,2
1760,0.0447046030003,0.0112465799612,2
1770,0.0447046030003,0.0112768209583,2
1780,0.0447046030003,0.0113050229629,2
1790,0.0447046030003,0.0113345139616,2
1800,0.0447046030003,0.0113634319641,2
1810,0.0447046030003,0.0113966139688,2
1820,0.0447046030003,0.0114256899687,2
1830,0.0447046030003,0.0114547589692,2
1840,0.0449012731806,0.0114843209667,2
1850,0.0449012731806,0.0115140419657,2
1860,0.0449012731806,0.0115580089623,2
1870,0.0451578526953,0.0115894659612,2
1880,0.0451578526953,0.0116177969612,2
1890,0.0451578526953,0.0116459879573,2
1900,0.0451578526953,0.0116766839637,2
1910,0.0455553734103,0.011711700965,2
1920,0.0455553734103,0.011745176962,2
1930,0.0455553734103,0.0117769429562,2
1940,0.0455553734103,0.0118147439571,2
1950,0.0455553734103,0.0118501909601,2
1960,0.0455553734103,0.0118775189549,2
1970,0.0455553734103,0.0120296899549,2
1980,0.0455553734103,0.0120570489598,2
1990,0.0455553734103,0.0120877609661,2
2000,0.0455553734103,0.0121166489625,2
2010,0.0457557051139,0.0121462719617,2
2020,0.0458796288187,0.0121743469572,2
2030,0.0461338070197,0.0122057439585,2
2040,0.0461338070197,0.0123283829598,2
2050,0.0461780151511,0.0123599009603,2
2060,0.0461780151511,0.0123875079589,2
2070,0.0461780151511,0.0124168639595,2
2080,0.0465883329091,0.0125837329542,2
2090,0.0465883329091,0.0126093479557,2
2100,0.0472774107292,0.0126366879558,2
2110,0.0474717399672,0.0126623559554,2
2120,0.0474717399672,0.0126933959546,2
2130,0.0474717399672,0.0127217829577,2
2140,0.0476997122821,0.0127497029534,2
2150,0.0476997122821,0.0127777699527,2
2160,0.0476997122821,0.0129877819491,2
2170,0.0476997122821,0.0130169229451,2
2180,0.0476997122821,0.0130470919466,2
2190,0.0477423654025,0.0130757429433,2
2200,0.0477423654025,0.0131071359428,2
2210,0.0477423654025,0.0131369929441,2
2220,0.0477423654025,0.0131660199477,2
2230,0.0477423654025,0.0131929119452,2
2240,0.0477423654025,0.0132218079452,2
2250,0.0478572248749,0.0132523349457,2
2260,0.0479975678922,0.0132817619451,2
2270,0.0479975678922,0.0133116899451,2
2280,0.0479975678922,0.0133420959464,2
2290,0.0479975678922,0.013371628942,2
2300,0.0479975678922,0.0133990029426,2
2310,0.0479975678922,0.0134280119382,2
2320,0.0479975678922,0.0134569859365,2
2330,0.0479975678922,0.0134854149364,2
2340,0.048262140704,0.0135134929369,2
2350,0.048262140704,0.0135446449349,2
2360,0.048262140704,0.0136241909349,2
2370,0.048262140704,0.0136653779336,2
2380,0.048262140704,0.0137353399332,2
2390,0.0484004676684,0.0137634099301,2
2400,0.0484004676684,0.0138130769337,2
2410,0.0486787335501,0.0138417209309,2
2420,0.0486787335501,0.0138784179289,2
2430,0.0486787335501,0.0139129029267,2
2440,0.0486813767315,0.0139508809298,2
2450,0.0486813767315,0.0146501959243,2
2460,0.0486813767315,0.0154977299244,2
2470,0.0486813767315,0.0155266669244,2
2480,0.0486813767315,0.0163691499256,2
2490,0.0486813767315,0.0163957969271,2
2500,0.0486813767315,0.0164361929274,2
2510,0.0486813767315,0.0164691269238,2
2520,0.0486813767315,0.0167102339183,2
2530,0.0486813767315,0.0168991279133,2
2540,0.0486813767315,0.0169253869099,2
2550,0.0486813767315,0.01695005691,2
2560,0.0486813767315,0.0170086209109,2
2570,0.0486813767315,0.0170326159132,2
2580,0.0486813767315,0.0170621369107,2
2590,0.0489860856541,0.0172211289173,2
2600,0.0489860856541,0.0172472749182,2
2610,0.0489860856541,0.0174283789165,2
2620,0.0489860856541,0.017453360917,2
2630,0.0489860856541,0.0174794389168,2
2640,0.0489860856541,0.0175048459132,2
2650,0.0489961944314,0.0175311079147,2
2660,0.0489961944314,0.0175582479205,2
2670,0.0489961944314,0.0175852869215,2
2680,0.0489961944314,0.0176119709213,2
2690,0.0489961944314,0.0176369949259,2
2700,0.0489961944314,0.017663603925,2
2710,0.0489961944314,0.0176920369195,2
2720,0.0489961944314,0.0177207179149,2
2730,0.0489961944314,0.0177514029128,2
2740,0.0489961944314,0.0177822579135,2
2750,0.0489961944314,0.0178084459112,2
2760,0.0489961944314,0.0179138169115,2
2770,0.0489961944314,0.0179378229077,2
2780,0.0489961944314,0.0179671519072,2
2790,0.0489961944314,0.0179956779102,2
2800,0.0489961944314,0.0180208149104,2
2810,0.0489961944314,0.0180464929072,2
2820,0.0489961944314,0.0180709899068,2
2830,0.0489961944314,0.0180963639068,2
2840,0.0489961944314,0.0181245739077,2
2850,0.0489961944314,0.0181568449116,2
2860,0.0489961944314,0.0181849459113,2
2870,0.0489961944314,0.0182115889111,2
2880,0.0489961944314,0.0182460289143,2
2890,0.0489961944314,0.0182741899116,2
2900,0.0489961944314,0.0182986709115,2
2910,0.0494054313973,0.0183257999088,2
2920,0.0494054313973,0.0183488989132,2
2930,0.0494054313973,0.0183726199175,2
2940,0.0494054313973,0.0183970149155,2
2950,0.0494054313973,0.0184251349201,2
2960,0.0494054313973,0.0184520419207,2
2970,0.0494054313973,0.0184782059223,2
2980,0.0494054313973,0.0185022049191,2
2990,0.0494054313973,0.0185264489191,2
3000,0.0494054313973,0.0185508279174,2
0,0.0200896577264,2.61189998128e-05,3
10,0.021082355365,5.03169940202e-05,3
20,0.0216533172426,7.38079907023e-05,3
30,0.0222272192086,0.000102857986349,3
40,0.0241575323985,0.000126543985971,3
50,0.0248197510528,0.000150651983859,3
60,0.0259229645446,0.000174695982423,3
70,0.0259811714054,0.000197341985768,3
80,0.0261971152904,0.000220710986468,3
90,0.0261971152904,0.000243948983552,3
100,0.0269183856297,0.000268222982413,3
110,0.0277265013027,0.00029183398874,3
120,0.0284187245308,0.000315538985888,3
130,0.0284187245308,0.00034455498826,3
140,0.0284662663894,0.000372937989596,3
150,0.0289301559955,0.000398420990678,3
160,0.0295800258865,0.000422049990448,3
170,0.0295920496643,0.000445920988568,3
180,0.0302423390472,0.000469052989502,3
190,0.0308346873282,0.000491988990689,3
200,0.0311389339717,0.000515622989042,3
210,0.0312028757902,0.000539663989912,3
220,0.0312076012598,0.0345954839868,3
230,0.0312076012598,0.0346227409827,3
240,0.032105624852,0.0346508599832,3
250,0.0321881710992,0.0346792059863,3
260,0.0322096341423,0.0347067489856,3
270,0.0322096341423,0.034734099987,3
280,0.033150270341,0.0347616629879,3
290,0.0331553835035,0.0348601109872,3
300,0.0331553835035,0.0352202779832,3
310,0.0331553835035,0.0355209549816,3
320,0.0332117191027,0.0355938409775,3
330,0.0332117191027,0.0356312799777,3
340,0.0332117191027,0.0356641009712,3
350,0.0334061583661,0.0356953129667,3
360,0.0334061583661,0.0357201819643,3
370,0.0335872771025,0.0357491309624,3
380,0.0335872771025,0.0357742179622,3
390,0.0335872771025,0.0358030979623,3
400,0.0336223413937,0.0358299859581,3
410,0.0337942229972,0.0358580759566,3
420,0.0337942229972,0.0358829909528,3
430,0.0338705273678,0.035912847954,3
440,0.0340233392046,0.0359385609481,3
450,0.0340778435702,0.0359674639476,3
460,0.0344751320131,0.0359931429484,3
470,0.034647435293,0.03602124795,3
480,0.034647435293,0.0360478949442,3
490,0.0350016385477,0.0360761049451,3
500,0.0355789273737,0.0361005709419,3
510,0.0356135976909,0.0361325179401,3
520,0.0356135976909,0.0361631459455,3
530,0.0359325577669,0.0361871819478,3
540,0.0359325577669,0.0362150039437,3
550,0.0359325577669,0.0362416839416,3
560,0.036292079552,0.036270492943,3
570,0.0364940634098,0.0362989179412,3
580,0.0365042297812,0.0363283709376,3
590,0.0365042297812,0.0363558429308,3
600,0.036564854743,0.0363829419293,3
610,0.0365875929392,0.0364252779327,3
620,0.0367794429792,0.0364672369324,3
630,0.0370247261182,0.0365020549361,3
640,0.037106921732,0.0365272479321,3
650,0.037106921732,0.0365596469273,3
660,0.0371710956115,0.0365855139244,3
670,0.0371710956115,0.0366131399278,3
680,0.0371710956115,0.0366401029241,3
690,0.0371773161237,0.0366681509258,3
700,0.0372900095754,0.0366942139299,3
710,0.0372900095754,0.0367198219319,3
720,0.0372900095754,0.0367525819311,3
730,0.0373308783544,0.0367782199319,3
740,0.0373308783544,0.0368067239324,3
750,0.0373308783544,0.0368346519317,3
760,0.0373308783544,0.0368635029299,3
770,0.0373308783544,0.036887565926,3
780,0.0373308783544,0.0369117229275,3
790,0.0373308783544,0.03693960893,3
