69.5808118489,70.143999815,0.5
65.4204316229,71.246999979,0.453999996185
51.8400618973,77.2950000763,0.46799993515
34.387797397,73.7150001526,0.464999914169
32.2926856227,74.6989998817,0.456000089645
9.68028959076,75.1940000057,0.483000040054
10.5208765094,78.1990001202,0.477999925613
9.68028959076,74.5239999294,0.473000049591
9.68028959076,78.4019999504,0.469000101089
9.68028959076,74.378000021,0.490999937057
19.3522893697,72.3709998131,0.479000091553
20.7029760424,71.9630000591,0.453000068665
29.4940451518,74.0130000114,0.459000110626
29.7289231534,79.875,0.464999914169
33.1642211722,79.6029999256,0.470999956131
33.1399043908,78.2760000229,0.470999956131
33.0708226257,75.9670000076,0.460000038147
32.9718975379,79.9510002136,0.480000019073
42.0868219625,79.8350000381,0.455999851227
32.8563928265,77.2760000229,0.456000089645
42.1017436238,81.5880000591,0.457000017166
42.0879272707,79.388999939,0.460000038147
42.0674790682,81.9300000668,0.476999998093
42.0768741883,81.2979998589,0.475000143051
42.0608472188,79.7300000191,0.480000019073
42.0547680234,79.2809998989,0.47200012207
42.048136174,79.9369997978,0.453000068665
42.07576888,81.4909999371,0.460999965668
42.0763215342,81.6009998322,0.493999958038
42.0796374589,78.4300000668,0.453999996185
42.1719306972,81.8260002136,0.469999790192
42.2752770179,80.7419998646,0.452000141144
42.3189366935,81.4460000992,0.463999986649
42.3338583547,85.0260000229,0.49799990654
42.33054243,82.2860000134,0.460999965668
42.3294371218,83.2430000305,0.457999944687
42.334963663,79.3080000877,0.46799993515
42.3272265053,79.7909998894,0.457000017166
42.3581751361,79.4679999352,0.468999862671
42.3554118655,76.9570000172,0.450999975204
42.4007295034,77.1150000095,0.453999996185
42.6532924369,77.8210000992,0.450999975204
42.7715604189,77.9029998779,0.449000120163
42.803614358,79.7650001049,0.451999902725
42.8787753185,79.8519999981,0.454999923706
42.9870955263,80.368999958,0.450000047684
43.0434662466,79.881000042,0.453999996185
43.0202547735,77.4700000286,0.451999902725
43.9150017961,77.5039999485,0.453000068665
43.9470557352,77.5610001087,0.454999923706
44.0741661831,77.6530001163,0.457999944687
43.6541490508,77.7230000496,0.450000047684
41.315316809,77.8150000572,0.452999830246
41.3318964326,79.989000082,0.450999975204
40.8477714223,79.75,0.453000068665
40.7908480477,79.7000000477,0.451999902725
40.8930890602,79.756000042,0.448999881744
40.996988035,79.7300000191,0.448999881744
41.8668656222,79.743999958,0.460999965668
41.8580231562,81.5899999142,0.486000061035
41.9928707618,77.4050002098,0.451999902725
42.2039846362,79.8040001392,0.450999975204
42.1824311255,79.6779999733,0.449000120163
42.2874354085,79.739000082,0.454999923706
42.3692282185,77.3910000324,0.453999996185
42.2266434552,79.7149999142,0.449000120163
42.2338279588,79.7569999695,0.448999881744
51.8245875819,79.6579999924,0.462000131607
52.1003619884,77.5720000267,0.453999996185
52.2208405869,79.628000021,0.448999881744
43.7022299594,77.5009999275,0.453000068665
43.6204371494,77.6459999084,0.453999996185
45.6287822266,77.4880001545,0.450000047684
43.8315510238,77.5309998989,0.483000040054
56.4856724419,82.6429998875,0.491000175476
63.7967338141,75.623000145,0.482999801636
63.5342231065,77.9150002003,0.449999809265
63.4900107768,79.4949998856,0.447999954224
62.6018956036,77.2680001259,0.445999860764
62.599132333,79.3050000668,0.477999925613
62.599132333,79.6500000954,0.446000099182
62.5786841305,77.1689999104,0.445000171661
62.5156815607,80.1059999466,0.513999938965
62.5538146951,86.4070000648,0.490999937057
62.4902594711,77.1210000515,0.448999881744
62.6018956036,79.7369999886,0.449000120163
62.5980270248,79.3770000935,0.444000005722
62.5549200033,79.4749999046,0.444999933243
69.6736577413,79.5190000534,0.445999860764
69.0812125231,75.3450000286,0.447000026703
67.9996684075,77.3359999657,0.432999849319
67.9996684075,77.9850001335,0.431999921799
68.1477797121,78.1370000839,0.424000024796
68.70264445,75.8790001869,0.422999858856
68.5948768963,75.6089999676,0.427000045776
67.4901213076,75.8890001774,0.423999786377
67.601204786,77.75,0.424000024796
68.0538285114,75.8190000057,0.424000024796
68.5711127691,75.7759997845,0.424000024796
68.3213131062,77.9709999561,0.424999952316
68.5346375971,77.9349999428,0.424999952316
68.4666611401,77.8729999065,0.426000118256
68.634667993,77.7939999104,0.427000045776
68.6302467601,77.8069999218,0.427000045776
68.8551769875,77.9650001526,0.427999973297
68.8618088369,78.0840001106,0.428999900818
68.7313824643,77.9749999046,0.427000045776
69.1265301611,78.2640001774,0.426999807358
68.8700986488,75.7330000401,0.424000024796
68.8861256183,78.0710000992,0.427000045776
68.8607035287,77.9159998894,0.426000118256
69.2110862417,78.2970001698,0.426999807358
69.4514907845,78.3429999352,0.433000087738
69.4769128741,77.646999836,0.445000171661
69.4780181823,77.3329999447,0.429000139236
69.4564646716,77.3910000324,0.424000024796
69.3608555086,77.4700000286,0.423000097275
69.3614081627,77.393999815,0.425000190735
69.3149852165,77.2660000324,0.424000024796
69.3276962613,77.4309999943,0.426000118256
69.449280168,77.3940000534,0.43799996376
68.716460803,77.3980000019,0.422999858856
69.4642018293,77.4129998684,0.424000024796
69.4647544834,77.4210000038,0.424000024796
